CountryName,CountryISO3,Year,IndicatorName,IndicatorCode,Value
Bosnia and Herzegovina,BIH,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.9
Bosnia and Herzegovina,BIH,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.3
Bosnia and Herzegovina,BIH,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.9
Bosnia and Herzegovina,BIH,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.5
Bosnia and Herzegovina,BIH,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.2
Bosnia and Herzegovina,BIH,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14
Bosnia and Herzegovina,BIH,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.1
Bosnia and Herzegovina,BIH,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35
Bosnia and Herzegovina,BIH,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.5
Bosnia and Herzegovina,BIH,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.8
Bosnia and Herzegovina,BIH,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.1
Bosnia and Herzegovina,BIH,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.6
Bosnia and Herzegovina,BIH,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.2
Bosnia and Herzegovina,BIH,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23
Bosnia and Herzegovina,BIH,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.9
Bosnia and Herzegovina,BIH,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27
Bosnia and Herzegovina,BIH,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.4
Bosnia and Herzegovina,BIH,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5
Bosnia and Herzegovina,BIH,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.2
Bosnia and Herzegovina,BIH,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.3
Bosnia and Herzegovina,BIH,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.4
Bosnia and Herzegovina,BIH,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.5
Bosnia and Herzegovina,BIH,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.5
Bosnia and Herzegovina,BIH,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.6
Bosnia and Herzegovina,BIH,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.7
Bosnia and Herzegovina,BIH,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.8
Bosnia and Herzegovina,BIH,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.9
Bosnia and Herzegovina,BIH,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.2
Bosnia and Herzegovina,BIH,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.4
Bosnia and Herzegovina,BIH,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.7
Bosnia and Herzegovina,BIH,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7
Bosnia and Herzegovina,BIH,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.3
Bosnia and Herzegovina,BIH,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.6
Bosnia and Herzegovina,BIH,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.8
Bosnia and Herzegovina,BIH,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8
Bosnia and Herzegovina,BIH,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.1
Bosnia and Herzegovina,BIH,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.2
Bosnia and Herzegovina,BIH,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.4
Bosnia and Herzegovina,BIH,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.7
Bosnia and Herzegovina,BIH,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.1
Bosnia and Herzegovina,BIH,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.6
Bosnia and Herzegovina,BIH,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.2
Bosnia and Herzegovina,BIH,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.8
Bosnia and Herzegovina,BIH,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.4
Bosnia and Herzegovina,BIH,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24.5
Bosnia and Herzegovina,BIH,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,33.3
Bosnia and Herzegovina,BIH,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,33.7
Bosnia and Herzegovina,BIH,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.9
Bosnia and Herzegovina,BIH,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.1
Bosnia and Herzegovina,BIH,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17.4
Bosnia and Herzegovina,BIH,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.9
Bosnia and Herzegovina,BIH,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,20.4
Bosnia and Herzegovina,BIH,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.1
Bosnia and Herzegovina,BIH,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24
Bosnia and Herzegovina,BIH,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26.1
Bosnia and Herzegovina,BIH,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.1
Bosnia and Herzegovina,BIH,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.3
Bosnia and Herzegovina,BIH,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.5
Bosnia and Herzegovina,BIH,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.6
Bosnia and Herzegovina,BIH,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.7
Bosnia and Herzegovina,BIH,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.8
Bosnia and Herzegovina,BIH,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.9
Bosnia and Herzegovina,BIH,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7
Bosnia and Herzegovina,BIH,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.2
Bosnia and Herzegovina,BIH,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.4
Bosnia and Herzegovina,BIH,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.6
Bosnia and Herzegovina,BIH,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.9
Bosnia and Herzegovina,BIH,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.3
Bosnia and Herzegovina,BIH,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.8
Bosnia and Herzegovina,BIH,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.2
Bosnia and Herzegovina,BIH,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.6
Bosnia and Herzegovina,BIH,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.9
Bosnia and Herzegovina,BIH,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.1
Bosnia and Herzegovina,BIH,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.2
Bosnia and Herzegovina,BIH,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.4
Bosnia and Herzegovina,BIH,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.6
Bosnia and Herzegovina,BIH,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11
Bosnia and Herzegovina,BIH,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.5
Bosnia and Herzegovina,BIH,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.2
Bosnia and Herzegovina,BIH,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.8
Bosnia and Herzegovina,BIH,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,13.6
Bosnia and Herzegovina,BIH,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,15.4
Bosnia and Herzegovina,BIH,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,27.7
Bosnia and Herzegovina,BIH,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.7
Bosnia and Herzegovina,BIH,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37.2
Bosnia and Herzegovina,BIH,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,18.7
Bosnia and Herzegovina,BIH,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,20.1
Bosnia and Herzegovina,BIH,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,21.7
Bosnia and Herzegovina,BIH,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.4
Bosnia and Herzegovina,BIH,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.4
Bosnia and Herzegovina,BIH,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,27.6
Bosnia and Herzegovina,BIH,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,29.9
Bosnia and Herzegovina,BIH,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,32.5
Bosnia and Herzegovina,BIH,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,13.6
Bosnia and Herzegovina,BIH,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,13.7
Bosnia and Herzegovina,BIH,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,13.6
Bosnia and Herzegovina,BIH,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,13.7
Bosnia and Herzegovina,BIH,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,14.1
Bosnia and Herzegovina,BIH,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,14
Bosnia and Herzegovina,BIH,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,14.1
Bosnia and Herzegovina,BIH,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,14.2
Bosnia and Herzegovina,BIH,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,14.6
Bosnia and Herzegovina,BIH,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,15.2
Bosnia and Herzegovina,BIH,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,15.4
Bosnia and Herzegovina,BIH,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,15.5
Bosnia and Herzegovina,BIH,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,16.5
Bosnia and Herzegovina,BIH,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,16.1
Bosnia and Herzegovina,BIH,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,16.2
Bosnia and Herzegovina,BIH,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,16.7
Bosnia and Herzegovina,BIH,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,16.8
Bosnia and Herzegovina,BIH,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,17.1
Bosnia and Herzegovina,BIH,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,17
Bosnia and Herzegovina,BIH,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,17
Bosnia and Herzegovina,BIH,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24
Bosnia and Herzegovina,BIH,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24
Bosnia and Herzegovina,BIH,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,23.9
Bosnia and Herzegovina,BIH,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24.2
Bosnia and Herzegovina,BIH,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24.6
Bosnia and Herzegovina,BIH,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24.3
Bosnia and Herzegovina,BIH,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24.5
Bosnia and Herzegovina,BIH,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,24.4
Bosnia and Herzegovina,BIH,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,25.2
Bosnia and Herzegovina,BIH,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,25.3
Bosnia and Herzegovina,BIH,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,26
Bosnia and Herzegovina,BIH,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,26.2
Bosnia and Herzegovina,BIH,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.8
Bosnia and Herzegovina,BIH,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,26.5
Bosnia and Herzegovina,BIH,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.5
Bosnia and Herzegovina,BIH,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,25.9
Bosnia and Herzegovina,BIH,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,26.7
Bosnia and Herzegovina,BIH,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.1
Bosnia and Herzegovina,BIH,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.1
Bosnia and Herzegovina,BIH,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.4
Bosnia and Herzegovina,BIH,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,18.7
Bosnia and Herzegovina,BIH,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,18.8
Bosnia and Herzegovina,BIH,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,18.7
Bosnia and Herzegovina,BIH,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,18.8
Bosnia and Herzegovina,BIH,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19.2
Bosnia and Herzegovina,BIH,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19
Bosnia and Herzegovina,BIH,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19.1
Bosnia and Herzegovina,BIH,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19.1
Bosnia and Herzegovina,BIH,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19.7
Bosnia and Herzegovina,BIH,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,20.1
Bosnia and Herzegovina,BIH,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,20.5
Bosnia and Herzegovina,BIH,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,20.6
Bosnia and Herzegovina,BIH,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.9
Bosnia and Herzegovina,BIH,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.1
Bosnia and Herzegovina,BIH,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.7
Bosnia and Herzegovina,BIH,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.1
Bosnia and Herzegovina,BIH,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.5
Bosnia and Herzegovina,BIH,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.9
Bosnia and Herzegovina,BIH,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,21.9
Bosnia and Herzegovina,BIH,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,22
Bosnia and Herzegovina,BIH,2021,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.1
Bosnia and Herzegovina,BIH,2020,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.2
Bosnia and Herzegovina,BIH,2019,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.3
Bosnia and Herzegovina,BIH,2018,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.4
Bosnia and Herzegovina,BIH,2017,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.5
Bosnia and Herzegovina,BIH,2016,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.6
Bosnia and Herzegovina,BIH,2015,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.6
Bosnia and Herzegovina,BIH,2014,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.7
Bosnia and Herzegovina,BIH,2013,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.8
Bosnia and Herzegovina,BIH,2012,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.9
Bosnia and Herzegovina,BIH,2011,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5
Bosnia and Herzegovina,BIH,2010,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.1
Bosnia and Herzegovina,BIH,2009,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.2
Bosnia and Herzegovina,BIH,2008,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.3
Bosnia and Herzegovina,BIH,2007,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.3
Bosnia and Herzegovina,BIH,2006,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.4
Bosnia and Herzegovina,BIH,2005,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.5
Bosnia and Herzegovina,BIH,2004,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.7
